unit_id,product_id,store_id,acquisition_date,grade,acquisition_price,status
1777,33,1,2024-02-14,B,422.36,Sold
1778,10,1,2024-10-29,A,159.94,Sold
1779,21,2,2023-10-16,B,417.72,Sold
1780,50,3,2024-12-28,A,456.55,Sold
1781,23,1,2024-03-08,B,276.73,Sold
1782,8,2,2023-06-14,C,269.04,Sold
1783,5,2,2025-01-15,A,225.46,Sold
1784,12,1,2023-03-23,B,299.7,Sold
1785,45,1,2024-08-06,A,687.77,Sold
1786,53,3,2024-06-05,A,801.44,Sold
1787,39,1,2024-05-19,A,413.94,Sold
1788,12,2,2025-02-14,B,186.87,Sold
1789,31,3,2024-06-22,B,486.39,Sold
1790,7,2,2025-01-28,A,220.89,Sold
1791,58,2,2023-11-04,A,1461.45,Sold
1792,27,3,2024-08-23,C,281.52,Sold
1793,57,3,2023-10-11,B,1114.69,Sold
1794,7,2,2023-03-29,A,329.17,Sold
1795,54,2,2024-08-12,B,814.27,Sold
1796,41,2,2023-07-22,A,800.09,Sold
1797,15,3,2025-07-28,C,160.64,Sold
1798,48,1,2024-09-21,A,627.17,Sold
1799,1,1,2024-01-09,B,160.27,Sold
1800,27,1,2023-10-15,A,435.73,Sold
1801,33,3,2022-08-29,A,820.39,Sold
1802,41,2,2023-02-15,C,678.45,Sold
1803,65,3,2025-03-15,B,651.69,Sold
1804,60,1,2025-07-18,C,449.91,Sold
1805,40,1,2025-04-04,B,336.84,Sold
1806,70,3,2025-07-23,B,829.06,Sold
1807,48,3,2025-07-01,A,528.36,Sold
1808,25,1,2024-11-19,C,189.92,In Stock
1809,6,3,2025-04-19,B,220.78,Sold
1810,71,2,2025-03-29,A,1118.46,Sold
1811,53,2,2024-01-19,C,687.49,Sold
1812,30,3,2023-01-30,A,634.7,Sold
1813,42,3,2023-03-22,B,719.59,Sold
1814,42,3,2024-12-28,A,447.55,Sold
1815,44,1,2024-05-18,B,555.27,Sold
1816,59,1,2024-12-17,D,355.15,Sold
1817,46,2,2024-10-21,A,504.1,Sold
1818,55,1,2024-03-03,B,1040.89,Sold
1819,58,2,2025-04-26,A,837.15,Sold
1820,20,2,2023-07-01,B,390.38,Sold
1821,68,3,2025-03-03,A,1119.78,Sold
1822,26,1,2025-07-19,A,260.98,Sold
1823,1,3,2023-02-05,A,213.22,Sold
1824,14,3,2024-11-07,B,200.57,Sold
1825,30,1,2024-01-07,A,518.45,Sold
1826,18,1,2024-01-28,B,359.58,Sold
1827,51,3,2025-06-28,C,354.36,Sold
1828,10,2,2025-04-22,B,134.27,Sold
1829,13,2,2023-07-08,A,293.38,Sold
1830,3,2,2025-07-20,C,113.63,Sold
1831,14,1,2022-11-08,B,312.26,Sold
1832,45,3,2024-01-19,C,573.38,Sold
1833,56,2,2024-10-31,A,705.61,Sold
1834,45,1,2022-09-25,B,1185.98,Sold
1835,65,2,2024-11-03,B,701.05,Sold
1836,55,1,2024-01-28,C,852.3,Sold
1837,21,2,2025-03-17,C,252.81,Sold
1838,29,2,2024-06-02,B,365.7,Sold
1839,68,3,2025-03-29,A,1116.88,Sold
1840,65,1,2025-01-19,C,540.82,Sold
1841,64,1,2025-03-07,A,805.38,In Stock
1842,37,3,2025-01-14,A,362.36,Sold
1843,33,1,2025-02-27,A,376.31,Sold
1844,40,2,2025-06-09,A,351.46,Sold
1845,63,1,2025-06-24,B,619.85,Sold
1846,49,2,2023-11-27,A,864.56,Sold
1847,7,1,2025-06-10,D,120.92,In Stock
1848,63,2,2025-02-03,A,758.78,Sold
1849,19,2,2024-01-31,A,347.66,Sold
1850,54,3,2025-01-01,C,512.38,In Stock
1851,54,1,2024-08-08,B,862.42,In Stock
1852,17,1,2025-02-28,C,198.94,Sold
1853,45,3,2022-11-07,A,1234.0,Sold
1854,58,2,2024-06-12,A,1240.49,Sold
1855,65,1,2025-04-08,A,701.22,Sold
1856,2,1,2024-08-03,A,167.92,Sold
1857,4,3,2022-08-22,B,305.48,Sold
1858,8,2,2023-01-18,B,343.79,Sold
1859,30,2,2024-08-10,B,410.91,Sold
1860,68,2,2025-07-04,A,995.74,Sold
1861,4,3,2024-04-19,B,217.4,Sold
1862,29,3,2024-10-23,B,315.84,Sold
1863,54,2,2025-06-29,A,611.91,Sold
1864,7,2,2023-12-23,B,253.21,Sold
1865,57,2,2024-05-13,A,1155.5,Sold
1866,9,3,2022-11-06,A,453.31,Sold
1867,60,1,2025-01-21,B,579.37,Sold
1868,56,3,2024-04-20,B,915.65,Sold
1869,59,3,2025-06-15,B,506.73,Sold
1870,57,2,2024-03-15,B,1003.9,Sold
1871,46,3,2024-10-15,A,479.44,Sold
1872,10,2,2024-06-09,C,135.03,Sold
1873,39,1,2024-11-16,A,365.86,Sold
1874,31,3,2023-06-06,A,693.12,Sold
1875,38,2,2024-12-08,C,315.27,Sold
1876,26,2,2023-01-09,A,423.77,In Stock
1877,65,2,2025-01-10,A,766.68,In Stock
1878,38,1,2024-07-18,B,412.72,Sold
1879,3,1,2024-10-09,B,156.67,In Stock
1880,9,2,2024-03-14,D,195.2,Sold
1881,30,3,2023-08-29,C,400.73,In Stock
1882,13,1,2023-06-14,A,289.19,In Stock
1883,6,1,2024-11-10,B,244.46,Sold
1884,66,2,2025-02-13,A,799.96,Sold
1885,34,3,2023-04-18,A,662.74,Sold
1886,25,2,2023-12-05,D,190.6,Sold
1887,51,3,2024-07-19,C,544.78,Sold
1888,45,3,2023-05-10,C,817.78,Sold
1889,32,3,2025-05-16,A,312.73,Sold
1890,62,3,2025-07-22,D,368.96,Sold
1891,14,1,2022-09-18,A,351.06,Sold
1892,43,3,2024-03-03,A,547.25,In Stock
1893,45,1,2024-07-11,C,504.57,Sold
1894,30,2,2024-12-08,A,402.35,Sold
1895,16,2,2024-08-05,A,291.3,Sold
1896,64,3,2024-12-02,D,485.44,Sold
1897,61,3,2024-11-05,B,710.09,Sold
1898,59,2,2025-06-12,B,494.01,Sold
1899,45,1,2022-10-06,B,1152.96,Sold
1900,35,2,2023-09-01,B,560.01,Sold
1901,39,2,2023-09-20,B,521.74,Sold
1902,41,2,2023-03-06,A,859.05,Sold
1903,68,2,2025-01-30,C,809.64,In Stock
1904,44,2,2024-10-27,A,557.47,Sold
1905,26,3,2025-02-09,A,279.18,Sold
1906,31,3,2025-02-07,B,398.6,Sold
1907,5,3,2024-11-07,B,213.11,Sold
1908,9,2,2022-11-04,A,464.04,Sold
1909,25,1,2024-08-03,A,279.43,Sold
1910,13,3,2024-06-05,B,207.55,Sold
1911,11,3,2025-06-12,A,182.3,In Stock
1912,69,2,2024-10-09,B,875.95,Sold
1913,57,3,2025-05-17,D,424.19,Sold
1914,24,2,2022-11-03,A,503.58,Sold
1915,27,1,2024-10-01,A,351.69,Sold
1916,14,1,2025-02-14,B,188.6,Sold
1917,40,2,2023-10-12,B,474.72,Sold
1918,6,3,2024-06-04,B,271.12,Sold
1919,50,3,2024-11-23,B,415.43,Sold
1920,22,1,2024-05-08,B,219.35,Sold
1921,57,2,2024-03-23,A,1113.29,Sold
1922,36,2,2023-09-08,B,468.24,Sold
1923,66,3,2025-05-20,A,758.27,Sold
1924,6,2,2023-09-25,A,371.1,Sold
1925,20,1,2023-07-21,C,307.17,Sold
1926,42,3,2024-01-30,C,382.96,Sold
1927,54,3,2025-03-16,C,466.97,Sold
1928,50,1,2024-05-13,A,613.4,Sold
1929,11,1,2024-09-30,B,179.37,Sold
1930,49,1,2024-04-15,C,572.82,Sold
1931,29,1,2023-11-27,C,323.84,Sold
1932,26,1,2022-11-10,B,421.16,Sold
1933,27,1,2024-09-02,A,378.24,Sold
1934,60,1,2025-08-02,A,584.29,Sold
1935,57,1,2024-08-03,C,808.97,Sold
1936,5,1,2025-08-02,A,196.91,Sold
1937,23,2,2024-02-05,C,232.6,Sold
1938,59,3,2025-03-07,B,561.39,Sold
1939,62,3,2025-03-06,C,504.94,In Stock
1940,45,3,2024-02-23,B,659.11,In Stock
1941,37,3,2023-09-02,B,517.65,Sold
1942,10,1,2022-08-11,B,234.16,Sold
1943,10,2,2024-08-16,B,151.08,Sold
1944,9,2,2022-09-17,B,421.29,Sold
1945,18,1,2025-04-16,C,224.47,Sold
1946,5,2,2023-08-10,A,328.42,Sold
1947,24,3,2024-08-24,A,347.73,Sold
1948,57,3,2025-05-21,B,643.01,Sold
1949,2,3,2023-12-06,B,173.95,Sold
1950,42,3,2024-02-22,D,301.04,Sold
1951,4,3,2024-07-17,A,230.48,Sold
1952,16,1,2023-09-28,C,255.05,In Stock
1953,64,2,2025-07-09,A,738.14,Sold
1954,18,3,2025-07-27,A,286.95,Sold
1955,24,3,2025-06-25,A,273.09,Sold
1956,41,2,2023-10-04,B,569.73,Sold
1957,21,2,2023-07-15,C,380.41,In Stock
1958,43,1,2022-09-25,A,951.23,Sold
1959,69,3,2025-01-10,B,800.67,Sold
1960,19,1,2025-07-27,C,190.07,Sold
1961,66,1,2025-03-29,C,562.54,Sold
1962,46,1,2023-12-28,B,516.48,Sold
1963,55,1,2025-03-25,C,529.92,Sold
1964,14,1,2023-02-11,C,235.15,Sold
1965,13,1,2024-03-30,B,216.17,Sold
1966,10,2,2025-04-04,D,87.02,Sold
1967,25,2,2025-01-15,A,240.72,Sold
1968,61,3,2025-04-06,B,618.37,Sold
1969,27,3,2024-03-27,A,417.12,Sold
1970,62,3,2024-12-20,A,711.32,In Stock
1971,42,3,2024-01-25,C,399.17,Sold
1972,37,2,2024-05-26,A,388.83,Sold
1973,41,3,2023-02-14,C,647.19,Sold
1974,67,3,2024-11-12,A,1048.66,Sold
1975,19,1,2023-08-28,B,344.56,Sold
1976,34,2,2025-03-08,A,425.24,Sold
1977,25,1,2024-03-15,A,299.0,Sold
1978,52,2,2024-01-02,C,580.13,Sold
1979,29,3,2023-06-16,C,346.37,Sold
1980,48,2,2024-05-26,B,596.45,Sold
1981,36,1,2023-03-09,B,524.15,Sold
1982,48,2,2024-11-13,B,529.88,Sold
1983,60,2,2024-12-27,C,500.31,Sold
1984,65,1,2025-04-23,A,726.3,Sold
1985,43,1,2022-12-23,A,898.28,Sold
1986,70,3,2024-12-22,B,991.75,Sold
1987,38,2,2023-11-09,A,536.52,Sold
1988,53,1,2024-08-13,D,456.34,Sold
1989,47,1,2023-09-11,A,863.13,Sold
1990,24,2,2024-06-23,B,320.32,In Stock
1991,23,3,2024-06-17,B,246.47,Sold
1992,53,3,2025-05-17,A,542.92,Sold
1993,8,2,2024-05-31,A,298.64,Sold
1994,71,1,2025-01-20,A,1193.71,In Stock
1995,26,2,2024-06-02,C,233.37,In Stock
1996,5,2,2023-10-11,B,266.67,Sold
1997,10,1,2023-09-10,B,188.66,In Stock
1998,3,2,2025-07-14,A,148.89,Sold
1999,23,2,2023-03-21,A,375.84,Sold
2000,45,3,2024-07-31,B,614.05,In Stock
2001,59,2,2024-12-19,B,588.85,Sold
2002,57,3,2024-01-23,A,1237.99,Sold
2003,64,2,2025-05-07,B,684.53,In Stock
2004,2,3,2023-02-07,C,163.92,Sold
2005,18,2,2024-04-04,A,408.84,Sold
2006,22,3,2024-07-17,B,212.9,Sold
2007,71,1,2025-03-16,A,1116.47,Sold
2008,30,3,2024-01-01,A,499.65,Sold
2009,35,2,2024-11-11,B,443.06,Sold
2010,54,1,2024-09-16,C,645.47,Sold
2011,21,2,2025-04-03,A,338.95,Sold
2012,9,2,2025-02-06,B,258.9,Sold
2013,44,3,2025-02-14,B,490.61,Sold
2014,19,2,2024-04-30,A,325.0,Sold
2015,14,1,2024-03-13,A,264.99,Sold
2016,2,3,2023-09-02,A,197.01,Sold
2017,24,2,2023-06-02,B,413.86,In Stock
2018,31,3,2023-12-11,C,423.85,Sold
2019,52,1,2024-08-21,C,501.53,Sold
2020,8,1,2024-03-02,C,231.96,Sold
2021,33,2,2024-04-09,D,254.25,In Stock
2022,2,3,2023-07-29,D,122.0,Sold
2023,51,2,2024-12-20,A,528.77,Sold
2024,5,3,2023-05-22,A,321.3,Sold
2025,55,2,2025-02-06,B,697.61,Sold
2026,44,1,2023-03-24,C,768.53,Sold
2027,5,2,2023-04-08,B,312.79,Sold
2028,8,2,2024-04-19,C,216.71,Sold
2029,41,3,2025-04-22,B,411.68,In Stock
2030,42,3,2022-10-12,B,762.51,Sold
2031,5,2,2023-12-18,B,254.88,Sold
2032,10,2,2024-08-17,A,174.64,Sold
2033,14,2,2025-02-22,C,155.25,Sold
2034,45,3,2024-01-18,C,585.8,Sold
2035,69,1,2025-02-19,C,634.12,Sold
2036,45,1,2024-09-19,A,642.85,Sold
2037,56,2,2024-01-28,C,770.38,Sold
2038,69,3,2025-04-25,A,858.98,Sold
2039,57,1,2024-09-18,C,747.24,Sold
2040,68,3,2025-05-19,B,946.73,Sold
2041,30,3,2023-08-11,A,564.03,In Stock
2042,4,2,2024-08-18,A,220.67,In Stock
2043,15,3,2023-07-18,B,309.33,Sold
2044,48,3,2025-01-13,B,515.57,Sold
2045,24,3,2024-02-22,A,370.49,Sold
2046,35,3,2023-05-31,B,619.61,Sold
2047,54,2,2024-02-16,A,1070.95,Sold
2048,49,2,2023-11-14,B,777.33,Sold
2049,29,1,2023-12-14,A,432.56,Sold
2050,34,3,2023-11-26,A,557.8,In Stock
2051,67,2,2025-04-10,B,860.37,Sold
2052,24,1,2023-04-09,A,471.25,Sold
2053,52,2,2025-02-18,C,359.36,Sold
2054,58,1,2024-05-16,A,1227.63,Sold
2055,66,2,2025-06-29,B,678.33,Sold
2056,67,2,2025-06-04,B,783.48,Sold
2057,64,2,2024-10-10,C,645.68,Sold
2058,14,2,2024-09-23,A,230.44,Sold
2059,47,3,2024-12-03,B,465.27,In Stock
2060,27,3,2023-10-10,B,406.07,Sold
2061,57,2,2025-07-06,B,601.75,Sold
2062,50,3,2025-03-14,A,406.68,Sold
2063,10,2,2025-03-21,B,137.91,Sold
2064,54,1,2025-01-04,A,706.72,Sold
2065,32,3,2023-01-25,A,550.14,Sold
2066,61,3,2025-01-23,A,736.21,Sold
2067,48,1,2024-02-22,B,638.94,Sold
2068,61,2,2025-07-05,A,703.67,Sold
2069,19,1,2024-08-26,A,301.65,Sold
2070,38,2,2025-06-12,C,280.19,In Stock
2071,36,2,2023-07-25,B,476.61,Sold
2072,52,1,2024-10-22,A,506.21,Sold
2073,31,1,2024-05-26,A,529.31,Sold
2074,11,2,2025-02-12,C,138.55,Sold
2075,70,2,2024-10-22,A,1117.64,Sold
2076,64,1,2025-04-16,C,571.86,Sold
2077,41,2,2023-04-29,A,839.57,Sold
2078,32,3,2022-12-08,A,542.08,Sold
2079,39,3,2023-01-22,A,658.39,Sold
2080,22,1,2024-10-07,A,229.32,Sold
2081,66,3,2024-09-21,B,787.09,Sold
2082,53,1,2024-11-15,B,541.42,In Stock
2083,37,1,2023-09-23,C,337.73,In Stock
2084,67,1,2024-12-28,A,950.94,Sold
2085,57,1,2024-10-05,A,791.18,Sold
2086,49,1,2025-03-07,A,618.1,Sold
2087,64,1,2025-07-16,A,716.7,Sold
2088,51,3,2025-05-19,C,367.9,Sold
2089,48,2,2022-10-19,B,1042.57,In Stock
2090,25,2,2024-05-25,A,291.76,Sold
2091,59,1,2024-12-26,A,647.93,Sold
2092,39,3,2024-05-08,A,423.39,In Stock
2093,18,2,2023-01-04,A,509.25,Sold
2094,55,2,2023-10-06,C,919.48,Sold
2095,24,2,2023-06-04,C,325.61,Sold
2096,11,3,2022-08-05,C,235.78,Sold
2097,15,1,2025-02-06,B,206.13,In Stock
2098,36,1,2023-11-24,C,282.79,Sold
2099,2,2,2023-07-07,C,154.14,Sold
2100,20,1,2022-10-03,A,522.84,Sold
2101,1,2,2022-12-31,A,220.11,Sold
2102,66,3,2025-07-26,B,643.93,Sold
2103,52,1,2023-11-23,A,765.47,Sold
2104,15,2,2023-07-21,B,299.62,Sold
2105,16,2,2024-06-09,B,251.03,Sold
2106,19,3,2022-10-16,B,428.76,Sold
2107,56,2,2025-06-23,A,621.27,Sold
2108,69,2,2024-11-21,C,682.03,Sold
2109,4,3,2025-06-23,B,166.73,Sold
2110,65,2,2024-11-28,A,761.03,Sold
2111,8,3,2023-02-05,A,388.24,Sold
2112,32,3,2023-09-19,C,332.86,Sold
2113,29,2,2025-06-11,A,305.53,Sold
2114,15,1,2023-05-30,A,354.26,Sold
2115,14,1,2023-06-16,B,271.7,Sold
2116,49,1,2024-03-15,A,792.96,Sold
2117,58,3,2024-12-22,B,799.47,In Stock
2118,67,2,2024-11-16,B,885.7,Sold
2119,42,1,2025-03-04,C,306.48,Sold
2120,63,2,2025-08-04,C,482.13,Sold
2121,44,2,2025-06-10,C,357.04,Sold
2122,42,3,2024-08-11,B,433.92,In Stock
2123,10,3,2022-10-12,B,236.08,Sold
2124,53,2,2023-12-29,B,832.45,In Stock
2125,30,1,2023-12-25,A,492.77,Sold
2126,64,1,2024-09-21,B,772.4,Sold
2127,20,3,2024-05-26,A,356.98,Sold
2128,15,3,2024-03-14,B,265.23,Sold
2129,20,1,2023-06-08,D,264.7,Sold
2130,12,3,2024-03-15,A,267.69,Sold
2131,27,1,2023-02-11,A,527.02,Sold
2132,45,2,2024-01-05,B,681.18,Sold
2133,65,3,2025-07-10,A,652.74,Sold
2134,48,3,2025-03-13,B,501.26,Sold
2135,22,1,2024-11-13,A,223.55,Sold
2136,47,2,2023-06-14,B,796.32,Sold
2137,50,2,2024-05-21,A,610.25,Sold
2138,50,2,2023-10-23,C,530.75,Sold
2139,38,1,2024-04-09,C,360.32,Sold
2140,40,2,2024-05-10,A,448.76,Sold
2141,45,2,2022-12-03,B,1099.48,Sold
2142,30,1,2023-05-30,C,425.57,Sold
2143,12,3,2024-05-05,D,145.3,In Stock
2144,60,2,2025-06-22,A,599.69,Sold
2145,55,3,2025-07-10,B,639.61,Sold
2146,65,1,2024-11-11,A,789.36,Sold
2147,58,3,2025-05-14,D,451.78,Sold
2148,34,1,2023-08-09,C,425.86,In Stock
2149,35,1,2024-10-19,C,376.65,Sold
2150,30,2,2024-05-11,B,414.83,Sold
2151,10,1,2022-10-23,A,250.08,In Stock
2152,4,3,2023-08-14,C,209.33,Sold
2153,27,2,2025-02-17,C,254.76,Sold
2154,41,3,2024-01-08,C,420.62,Sold
2155,62,1,2024-11-19,A,748.9,Sold
2156,9,3,2023-08-12,C,295.01,Sold
2157,61,1,2025-03-21,A,701.8,Sold
2158,5,1,2024-10-10,C,174.71,Sold
2159,2,2,2022-12-10,A,242.32,Sold
2160,9,1,2025-05-22,A,267.85,Sold
2161,15,2,2023-12-19,D,180.32,Sold
2162,68,3,2024-12-22,B,986.49,Sold
2163,54,3,2025-06-02,A,636.4,Sold
2164,18,1,2025-05-21,D,178.01,Sold
2165,23,3,2022-11-07,A,397.22,In Stock
2166,62,2,2025-07-09,B,564.84,Sold
2167,9,1,2023-09-12,C,277.55,Sold
2168,56,2,2023-12-10,B,960.13,Sold
2169,35,2,2023-11-11,C,449.37,Sold
2170,64,3,2025-03-05,C,587.49,In Stock
2171,51,1,2024-05-05,C,552.89,Sold
2172,17,2,2022-12-31,A,435.26,In Stock
2173,66,2,2025-05-02,B,718.73,Sold
2174,51,3,2025-02-02,A,506.45,Sold
2175,60,1,2024-11-22,C,496.05,Sold
2176,21,3,2023-07-20,C,371.05,Sold
2177,58,1,2024-10-17,B,803.8,In Stock
2178,8,2,2024-08-14,B,245.8,Sold
2179,60,3,2025-04-29,C,482.42,Sold
2180,55,2,2025-04-19,B,675.82,Sold
2181,46,3,2024-04-07,C,393.14,Sold
2182,65,1,2025-02-25,B,657.55,Sold
2183,20,2,2025-07-16,C,213.06,Sold
2184,68,3,2025-03-06,B,945.36,Sold
2185,42,3,2025-02-25,B,362.79,Sold
2186,43,1,2024-02-29,B,519.75,Sold
2187,61,2,2025-04-26,C,541.51,Sold
2188,26,3,2024-09-20,B,276.72,Sold
2189,70,2,2025-07-08,D,531.42,Sold
2190,71,2,2025-03-09,B,1033.14,Sold
2191,36,1,2022-09-21,B,596.07,In Stock
2192,47,1,2024-05-30,B,536.36,Sold
2193,58,2,2024-10-20,B,820.82,Sold
2194,49,3,2023-08-17,B,1012.77,Sold
2195,3,3,2025-01-03,B,150.7,Sold
2196,22,3,2025-03-03,A,206.28,Sold
2197,54,1,2023-10-18,A,1078.8,Sold
2198,29,3,2023-07-31,B,435.2,Sold
2199,30,3,2023-03-18,C,433.04,In Stock
2200,11,2,2024-07-24,B,194.76,Sold
2201,8,2,2022-11-15,B,352.1,Sold
2202,42,3,2022-11-15,B,745.78,Sold
2203,68,1,2025-04-27,B,967.2,Sold
2204,37,2,2023-11-11,B,396.63,Sold
2205,40,2,2024-09-03,A,422.36,In Stock
2206,58,3,2025-03-16,A,806.52,Sold
2207,46,1,2024-05-17,A,556.36,Sold
2208,18,1,2024-01-27,B,367.82,Sold
2209,59,1,2025-06-03,A,594.39,Sold
2210,41,1,2024-12-22,C,343.86,Sold
2211,70,3,2025-07-18,B,849.34,Sold
2212,21,1,2022-11-22,A,577.75,Sold
2213,35,1,2023-01-13,C,529.68,Sold
2214,33,3,2025-02-14,B,334.26,Sold
2215,10,2,2025-06-11,B,123.51,In Stock
2216,10,1,2022-11-04,A,256.19,Sold
2217,65,2,2024-12-14,B,669.28,Sold
2218,41,2,2023-07-11,B,739.96,Sold
2219,2,2,2023-05-19,A,211.34,Sold
2220,69,2,2024-12-30,B,821.45,Sold
2221,65,1,2025-03-11,B,655.1,Sold
2222,17,2,2024-03-29,A,332.48,Sold
2223,23,1,2024-06-10,C,217.95,Sold
2224,6,2,2022-08-27,C,345.36,Sold
2225,40,2,2025-05-11,B,329.44,In Stock
2226,7,3,2025-03-26,B,186.92,Sold
2227,41,2,2025-06-03,A,449.31,In Stock
2228,66,1,2025-08-02,B,674.5,Sold
2229,41,2,2023-06-17,B,735.95,Sold
2230,31,3,2024-02-11,B,523.21,Sold
2231,6,2,2023-10-07,B,320.78,Sold
2232,50,3,2024-01-17,A,691.5,Sold
2233,60,3,2025-04-25,C,464.36,Sold
2234,15,2,2023-02-21,A,358.74,Sold
2235,25,2,2023-06-04,B,312.12,Sold
2236,29,1,2024-01-26,B,392.29,Sold
2237,27,2,2024-03-27,A,421.12,Sold
2238,7,1,2024-09-19,A,246.69,Sold
2239,2,3,2024-05-05,A,181.07,Sold
2240,44,1,2024-09-12,A,576.16,Sold
2241,26,2,2023-08-28,A,372.72,In Stock
2242,19,3,2023-10-24,C,276.29,Sold
2243,57,3,2024-08-07,B,945.78,In Stock
2244,12,1,2024-09-12,C,167.92,Sold
2245,70,2,2025-08-01,B,833.83,Sold
2246,33,1,2023-11-12,C,356.44,Sold
2247,45,2,2023-04-17,B,985.9,Sold
2248,58,3,2024-01-06,B,1266.54,Sold
2249,47,2,2023-06-06,D,517.62,Sold
2250,45,3,2024-05-19,B,630.03,In Stock
2251,34,2,2023-05-21,B,561.58,Sold
2252,54,2,2024-10-21,A,692.68,Sold
2253,12,2,2024-03-21,A,260.11,Sold
2254,15,2,2024-01-05,A,297.63,Sold
2255,44,2,2023-09-28,D,412.9,In Stock
2256,6,2,2025-03-21,A,253.2,Sold
2257,14,1,2022-12-14,A,347.84,Sold
2258,63,1,2025-07-19,C,509.56,Sold
2259,64,1,2025-01-07,A,811.21,In Stock
2260,17,3,2025-02-21,C,204.22,Sold
2261,3,2,2024-03-12,C,147.51,Sold
2262,14,1,2024-07-30,B,214.58,Sold
2263,31,2,2024-12-21,A,479.83,Sold
2264,39,3,2024-02-02,C,325.23,Sold
2265,70,1,2025-05-12,C,744.39,In Stock
2266,67,1,2025-04-27,A,925.84,Sold
2267,58,3,2023-10-10,C,1049.52,Sold
2268,38,3,2022-09-28,B,805.43,Sold
2269,15,3,2024-11-29,C,181.14,Sold
2270,9,2,2025-07-25,C,193.36,Sold
2271,48,3,2024-04-12,C,502.47,Sold
2272,11,1,2023-03-16,B,250.39,Sold
2273,4,2,2025-02-20,A,194.39,Sold
2274,59,1,2025-01-31,B,567.83,Sold
2275,12,1,2025-03-25,B,189.4,In Stock
2276,23,3,2024-05-22,A,281.15,Sold
2277,29,3,2022-11-11,B,514.36,Sold
2278,60,2,2024-12-31,A,697.13,Sold
2279,4,2,2024-07-26,B,200.28,Sold
2280,71,1,2024-09-22,A,1261.41,Sold
2281,13,2,2025-02-25,C,145.94,Sold
2282,10,3,2023-09-09,C,153.37,In Stock
2283,14,3,2022-12-17,A,338.63,Sold
2284,31,2,2025-06-10,C,304.52,Sold
2285,26,2,2022-08-10,C,438.99,Sold
2286,29,1,2025-04-18,B,286.11,Sold
2287,25,2,2023-02-23,C,286.89,Sold
2288,37,2,2024-01-11,A,418.55,Sold
2289,61,2,2024-11-19,C,589.68,Sold
2290,55,2,2024-11-05,A,832.19,Sold
2291,5,2,2024-08-19,B,232.86,Sold
2292,31,1,2023-08-20,B,582.96,Sold
2293,35,3,2024-07-12,A,509.07,Sold
2294,57,2,2025-04-17,A,709.99,Sold
2295,48,1,2024-03-05,C,516.91,Sold
2296,26,3,2024-09-03,B,264.77,Sold
2297,11,3,2024-04-26,C,168.3,In Stock
2298,71,1,2025-04-12,A,1183.12,Sold
2299,61,3,2025-08-01,A,644.5,In Stock
2300,19,3,2023-09-18,A,381.8,Sold
2301,25,2,2025-06-24,A,221.43,Sold
2302,6,1,2022-09-20,B,407.17,Sold
2303,1,1,2024-07-13,C,116.68,Sold
2304,64,2,2024-10-17,B,807.04,Sold
2305,52,2,2024-08-06,B,589.17,Sold
2306,9,1,2024-03-19,C,263.77,Sold
2307,31,2,2023-11-20,B,559.07,Sold
2308,43,1,2023-09-12,A,783.16,Sold
2309,41,2,2024-08-03,B,473.4,Sold
2310,58,3,2024-03-03,C,972.8,In Stock
2311,43,3,2024-06-28,C,381.56,Sold
2312,70,1,2025-04-30,C,711.75,Sold
2313,34,2,2024-12-28,A,459.78,Sold
2314,20,3,2022-12-13,A,471.97,Sold
2315,20,1,2025-07-13,A,278.63,Sold
2316,68,2,2025-02-05,C,828.53,Sold
2317,63,2,2025-04-02,A,727.8,Sold
2318,54,2,2024-05-18,D,545.65,Sold
2319,8,3,2024-04-13,A,287.82,Sold
2320,54,2,2025-06-25,B,546.99,Sold
2321,58,2,2024-03-05,A,1308.95,Sold
2322,60,2,2024-12-16,A,715.26,In Stock
2323,60,3,2024-11-24,A,725.75,Sold
2324,67,1,2025-05-25,B,831.73,Sold
2325,38,2,2023-04-18,A,780.82,Sold
2326,9,1,2023-02-01,A,434.25,Sold
2327,17,3,2024-06-01,B,288.64,Sold
2328,37,3,2023-03-31,B,560.22,Sold
2329,5,1,2025-03-24,B,198.81,Sold
2330,4,1,2023-12-08,B,231.12,Sold
2331,6,3,2023-10-07,C,260.56,Sold
2332,9,3,2022-12-12,B,404.91,Sold
2333,27,2,2023-10-14,B,403.32,Sold
2334,29,2,2024-03-25,B,379.62,In Stock
2335,41,1,2024-12-11,B,412.73,Sold
2336,13,3,2023-06-21,A,292.42,Sold
2337,69,2,2025-03-24,A,879.35,Sold
2338,38,3,2024-04-05,B,451.32,Sold
2339,58,2,2024-12-05,A,886.93,Sold
2340,3,3,2022-10-16,C,200.15,Sold
2341,38,1,2024-05-08,C,375.66,Sold
2342,57,1,2024-10-28,A,823.2,Sold
2343,35,2,2024-07-08,A,529.16,Sold
2344,59,2,2025-04-07,B,536.83,Sold
2345,53,2,2023-10-19,B,866.32,Sold
2346,25,3,2024-12-14,B,225.17,Sold
2347,71,3,2025-07-17,B,948.54,Sold
2348,63,3,2025-03-29,A,696.13,Sold
2349,1,1,2025-07-19,B,115.98,Sold
2350,33,1,2022-12-06,C,440.7,Sold
2351,36,1,2023-09-08,C,384.9,Sold
2352,37,3,2024-11-29,B,309.13,In Stock
2353,8,2,2022-11-24,B,352.71,Sold
